"vp"	"session"	"block"	"trial"	"leftright"	"adaptation_condition"	"adyesno"	"oriAdapt"	"tarori"	"saccade_latency"	"express"	"saccade_amplitude"	"sacerror_abs"	"error"
10	1	11	15	2	1	1	-0.25	-0.25	113	1	9.604	1.18	0
10	1	11	17	1	1	1	-0.25	-0.25	103	1	10.018	0.605	0
10	1	11	18	1	-1	1	-0.25	0.25	119	1	9.638	0.624	0
10	1	11	20	2	1	1	-0.25	-0.25	96	1	9.954	0.884	0
10	1	11	21	1	-1	1	-0.25	0.25	138	0	9.146	0.211	0
10	1	11	22	1	-1	1	-0.25	0.25	146	0	9.71	0.608	0
10	1	11	23	1	1	1	-0.25	-0.25	110	1	8.844	0.279	0
10	1	11	25	2	1	1	-0.25	-0.25	144	0	9.83	1.175	0
10	1	11	26	1	-1	1	-0.25	0.25	128	1	9.164	0.51	0
10	1	11	28	2	1	1	-0.25	-0.25	79	1	7.386	4.172	0
10	1	11	29	2	1	1	-0.25	-0.25	135	0	8.567	2.228	0
10	1	11	30	1	-1	1	-0.25	0.25	119	1	8.381	0.821	0
10	1	11	31	2	-1	1	-0.25	0.25	104	1	8.699	1.793	0
10	1	11	32	1	1	1	-0.25	-0.25	51	1	7.715	16.68	1
10	1	12	1	1	0	0	0	-0.25	152	0	10.546	1.468	0
10	1	12	2	1	0	0	0	0.25	137	0	10.144	0.627	0
10	1	12	3	1	0	0	0	-0.25	119	1	8.956	0.818	0
10	1	12	4	1	0	0	0	0.25	101	1	8.805	0.44	0
10	1	12	5	2	0	0	0	0.25	105	1	9.318	1.357	0
10	1	12	6	2	0	0	0	0.25	94	1	8.961	2.092	0
10	1	12	7	2	0	0	0	-0.25	112	1	10.032	0.933	0
10	1	12	8	1	0	0	0	0.25	123	1	9.751	0.279	0
10	1	12	9	1	0	0	0	0.25	113	1	9.718	0.978	0
10	1	12	11	1	0	0	0	-0.25	149	0	10.001	0.79	0
10	1	12	12	1	0	0	0	-0.25	120	1	9.929	0.79	0
10	1	12	13	1	0	0	0	0.25	142	0	10.556	1.27	0
10	1	12	14	2	0	0	0	0.25	91	1	9.511	1.684	0
10	1	12	15	1	0	0	0	-0.25	171	0	9.762	0.328	0
10	1	12	16	1	0	0	0	-0.25	157	0	9.908	0.257	0
10	1	12	17	1	0	0	0	0.25	137	0	9.108	0.239	0
10	1	12	18	2	0	0	0	0.25	101	1	8.591	2.577	0
10	1	12	19	2	0	0	0	-0.25	96	1	8.515	2.239	0
10	1	12	20	1	0	0	0	0.25	124	1	9.442	0.034	0
10	1	12	21	2	0	0	0	-0.25	97	1	9.118	1.725	0
10	1	12	22	2	0	0	0	0.25	116	1	7.985	2.735	0
10	1	12	23	2	0	0	0	0.25	114	1	9.27	1.224	0
10	1	12	24	2	0	0	0	-0.25	106	1	9.184	1.267	0
10	1	12	25	2	0	0	0	-0.25	87	1	9.664	2.03	0
10	1	12	26	2	0	0	0	-0.25	126	1	9.675	1.061	0
10	1	12	27	2	0	0	0	-0.25	127	1	9.118	1.45	0
10	1	12	28	2	0	0	0	0.25	159	0	10.325	0.421	0
10	1	12	29	2	0	0	0	0.25	100	1	8.251	2.52	0
10	1	12	30	1	0	0	0	0.25	159	0	10.01	0.445	0
10	1	12	31	1	0	0	0	-0.25	122	1	8.569	0.356	0
10	1	12	32	1	0	0	0	-0.25	108	1	8.521	0.81	0
10	1	12	33	2	0	0	0	-0.25	140	0	9.982	0.799	0
10	1	13	1	2	0	0	0	0.25	114	1	8.578	2.558	0
10	1	13	2	1	0	0	0	-0.25	138	0	10.268	1.368	0
10	1	13	3	1	0	0	0	-0.25	116	1	9.468	0.437	0
10	1	13	4	2	0	0	0	0.25	115	1	9.301	1.423	0
10	1	13	5	1	0	0	0	-0.25	144	0	9.765	0.633	0
10	1	13	6	1	0	0	0	0.25	97	1	8.534	0.573	0
10	1	13	7	2	0	0	0	0.25	99	1	9.542	1.368	0
10	1	13	8	2	0	0	0	-0.25	145	0	9.93	0.821	0
10	1	13	9	2	0	0	0	-0.25	111	1	9.818	1.425	0
10	1	13	10	2	0	0	0	0.25	112	1	9.418	1.243	0
10	1	13	11	2	0	0	0	-0.25	113	1	8.995	1.79	0
10	1	13	12	1	0	0	0	-0.25	121	1	9.272	0.124	0
10	1	13	13	1	0	0	0	0.25	136	0	9.715	0.608	0
10	1	13	14	1	0	0	0	-0.25	129	1	10.937	1.672	0
10	1	13	15	2	0	0	0	-0.25	117	1	9.229	1.521	0
10	1	13	16	1	0	0	0	0.25	129	1	10.057	0.654	0
10	1	13	17	2	0	0	0	0.25	130	1	9.365	1.439	0
10	1	13	18	1	0	0	0	0.25	123	1	9.451	0.009	0
10	1	13	19	2	0	0	0	0.25	106	1	8.983	2.049	0
10	1	13	20	1	0	0	0	0.25	133	0	9.568	0.554	0
10	1	13	21	1	0	0	0	0.25	132	0	10.056	1.079	0
10	1	13	22	1	0	0	0	-0.25	112	1	8.852	0.622	0
10	1	13	23	1	0	0	0	-0.25	124	1	8.784	0.151	0
10	1	13	24	1	0	0	0	-0.25	137	0	10.323	1.321	0
10	1	13	25	2	0	0	0	0.25	126	1	9.86	1.374	0
10	1	13	26	2	0	0	0	-0.25	106	1	8.98	2.046	0
10	1	13	27	2	0	0	0	-0.25	143	0	9.668	1.325	0
10	1	13	28	2	0	0	0	0.25	104	1	9.09	2.1	0
10	1	13	29	1	0	0	0	0.25	125	1	9.062	0.249	0
10	1	13	30	2	0	0	0	-0.25	131	0	9.554	1.458	0
10	1	13	31	2	0	0	0	-0.25	144	0	8.987	1.733	0
10	1	13	32	1	0	0	0	0.25	121	1	9.125	0.072	0
10	1	14	1	2	0	0	0	-0.25	114	1	8.866	1.842	0
10	1	14	2	2	0	0	0	-0.25	174	0	9.296	1.616	0
10	1	14	3	1	0	0	0	0.25	167	0	10.726	0.954	0
10	1	14	4	1	0	0	0	0.25	122	1	9.528	0.002	0
10	1	14	5	2	0	0	0	-0.25	151	0	8.747	1.845	0
10	1	14	6	1	0	0	0	0.25	162	0	10.048	0.295	0
10	1	14	7	1	0	0	0	-0.25	144	0	10.04	0.894	0
10	1	14	8	1	0	0	0	-0.25	135	0	9.936	0.251	0
10	1	14	11	2	0	0	0	0.25	125	1	9.653	1.412	0
10	1	14	12	2	0	0	0	0.25	131	0	9.656	1.15	0
10	1	14	13	2	0	0	0	0.25	174	0	9.176	1.439	0
10	1	14	14	2	0	0	0	-0.25	150	0	9.858	0.486	0
10	1	14	15	2	0	0	0	0.25	92	1	8.94	2.152	0
10	1	14	18	1	0	0	0	-0.25	143	0	10.187	0.886	0
10	1	14	19	1	0	0	0	0.25	130	1	9.697	1.019	0
10	1	14	21	1	0	0	0	0.25	113	1	9.206	0.092	0
10	1	14	22	2	0	0	0	0.25	153	0	9.601	1.063	0
10	1	14	23	1	0	0	0	-0.25	104	1	9.525	0.249	0
10	1	14	24	1	0	0	0	-0.25	141	0	10.07	1.074	0
10	1	14	25	1	0	0	0	-0.25	145	0	10.075	0.526	0
10	1	14	26	2	0	0	0	-0.25	160	0	8.945	1.385	0
10	1	14	27	1	0	0	0	-0.25	125	1	9.504	0.236	0
10	1	14	28	1	0	0	0	0.25	132	0	10.138	0.603	0
10	1	14	29	1	0	0	0	0.25	101	1	8.293	1.341	0
10	1	14	30	1	0	0	0	0.25	109	1	8.447	0.715	0
10	1	14	31	2	0	0	0	-0.25	112	1	9.217	1.316	0
10	1	14	32	2	0	0	0	0.25	109	1	9.62	0.987	0
10	1	14	33	1	0	0	0	-0.25	149	0	10.377	1.321	0
10	2	1	1	1	0	0	0	0.25	129	1	10.369	0.277	0
10	2	1	2	1	0	0	0	-0.25	107	1	8.722	1.986	0
10	2	1	3	2	0	0	0	-0.25	150	0	9.67	0.132	0
10	2	1	4	2	0	0	0	-0.25	88	1	8.39	1.017	0
10	2	1	5	2	0	0	0	0.25	73	1	8.915	0.426	0
10	2	1	6	2	0	0	0	-0.25	110	1	8.316	1.238	0
10	2	1	7	2	0	0	0	-0.25	90	1	8.775	1.052	0
10	2	1	9	2	0	0	0	-0.25	139	0	9.372	0.794	0
10	2	1	10	1	0	0	0	0.25	104	1	8.413	1.981	0
10	2	1	11	1	0	0	0	-0.25	102	1	9.672	0.584	0
10	2	1	12	2	0	0	0	0.25	111	1	8.679	1.393	0
10	2	1	13	2	0	0	0	0.25	162	0	10.146	0.349	0
10	2	1	14	1	0	0	0	-0.25	145	0	10.443	0.298	0
10	2	1	15	1	0	0	0	0.25	120	1	8.59	1.319	0
10	2	1	16	1	0	0	0	-0.25	92	1	10.577	0.627	0
10	2	1	17	1	0	0	0	-0.25	65	1	8.637	1.363	0
10	2	1	18	2	0	0	0	0.25	108	1	8.993	0.271	0
10	2	1	19	2	0	0	0	0.25	90	1	8.512	1.235	0
10	2	1	20	1	0	0	0	0.25	151	0	11.099	0.766	0
10	2	1	21	1	0	0	0	-0.25	152	0	10.702	0.796	0
10	2	1	22	1	0	0	0	0.25	143	0	11.271	1.03	0
10	2	1	23	2	0	0	0	0.25	94	1	8.659	1.662	0
10	2	1	24	2	0	0	0	0.25	106	1	7.866	1.934	0
10	2	1	25	1	0	0	0	0.25	113	1	8.781	1.572	0
10	2	1	26	2	0	0	0	-0.25	110	1	8.216	2.147	0
10	2	1	27	2	0	0	0	-0.25	159	0	9.396	0.252	0
10	2	1	28	1	0	0	0	0.25	117	1	10.009	0.004	0
10	2	1	29	1	0	0	0	-0.25	115	1	9.28	1.695	0
10	2	1	30	2	0	0	0	-0.25	101	1	8.331	1.594	0
10	2	1	31	1	0	0	0	0.25	142	0	10.004	0.454	0
10	2	1	32	2	0	0	0	0.25	102	1	7.577	1.986	0
10	2	2	1	2	0	0	0	0.25	111	1	8.503	1.082	0
10	2	2	2	2	0	0	0	0.25	114	1	7.65	1.763	0
10	2	2	3	2	0	0	0	-0.25	99	1	8.636	1.221	0
10	2	2	4	1	0	0	0	-0.25	105	1	7.723	2.988	0
10	2	2	5	2	0	0	0	-0.25	101	1	8.41	1.273	0
10	2	2	6	1	0	0	0	-0.25	108	1	9.171	1.178	0
10	2	2	7	2	0	0	0	-0.25	87	1	8.1	2	0
10	2	2	8	1	0	0	0	-0.25	104	1	9.964	0.036	0
10	2	2	9	1	0	0	0	0.25	121	1	8.463	1.635	0
10	2	2	10	1	0	0	0	0.25	121	1	8.934	1.161	0
10	2	2	11	1	0	0	0	0.25	167	0	8.735	1.243	0
10	2	2	12	1	0	0	0	-0.25	152	0	10.05	0.366	0
10	2	2	13	1	0	0	0	0.25	92	1	8.772	1.512	0
10	2	2	14	2	0	0	0	0.25	145	0	9.253	0.603	0
10	2	2	15	2	0	0	0	0.25	106	1	8.834	1.322	0
10	2	2	16	2	0	0	0	0.25	112	1	9.152	0.816	0
10	2	2	17	1	0	0	0	0.25	107	1	8.566	1.616	0
10	2	2	18	2	0	0	0	0.25	129	1	8.503	0.532	0
10	2	2	19	1	0	0	0	-0.25	87	1	9.909	1.668	0
10	2	2	20	2	0	0	0	-0.25	118	1	7.988	1.57	0
10	2	2	21	1	0	0	0	-0.25	107	1	9.166	0.884	0
10	2	2	22	1	0	0	0	0.25	147	0	10.224	0.211	0
10	2	2	23	1	0	0	0	0.25	107	1	9.003	1.659	0
10	2	2	24	2	0	0	0	-0.25	101	1	8.085	2.038	0
10	2	2	25	2	0	0	0	-0.25	117	1	8.101	1.796	0
10	2	2	26	1	0	0	0	-0.25	111	1	8.893	1.36	0
10	2	2	27	2	0	0	0	-0.25	105	1	7.736	2	0
10	2	2	29	2	0	0	0	0.25	138	0	9.272	0.685	0
10	2	2	30	2	0	0	0	-0.25	115	1	8.559	1.281	0
10	2	2	31	1	0	0	0	0.25	133	0	10.452	0.216	0
10	2	2	32	1	0	0	0	-0.25	101	1	8.684	1.994	0
10	2	3	1	2	0	0	0	0.25	114	1	9.275	0.273	0
10	2	3	2	2	0	0	0	0.25	95	1	8.384	1.254	0
10	2	3	3	2	0	0	0	-0.25	102	1	9.111	1.281	0
10	2	3	4	1	0	0	0	0.25	112	1	8.39	1.251	0
10	2	3	5	2	0	0	0	-0.25	140	0	9.598	0.636	0
10	2	3	6	1	0	0	0	-0.25	113	1	8.256	1.899	0
10	2	3	7	1	0	0	0	0.25	136	0	9.472	0.813	0
10	2	3	8	2	0	0	0	-0.25	175	0	9.37	0.755	0
10	2	3	10	1	0	0	0	-0.25	135	0	9.538	0.217	0
10	2	3	11	1	0	0	0	-0.25	99	1	9.447	0.584	0
10	2	3	12	1	0	0	0	-0.25	140	0	9.894	0.083	0
10	2	3	13	1	0	0	0	-0.25	111	1	9.167	0.753	0
10	2	3	14	2	0	0	0	0.25	110	1	8.173	1.668	0
10	2	3	15	2	0	0	0	-0.25	120	1	8.413	2.438	0
10	2	3	16	1	0	0	0	0.25	99	1	8.593	1.259	0
10	2	3	17	2	0	0	0	0.25	167	0	8.036	2.4	0
10	2	3	19	2	0	0	0	-0.25	116	1	8.526	2.198	0
10	2	3	20	1	0	0	0	-0.25	140	0	9.067	0.475	0
10	2	3	21	2	0	0	0	0.25	108	1	7.456	3.042	0
10	2	3	22	2	0	0	0	-0.25	146	0	9.28	1.243	0
10	2	3	23	2	0	0	0	0.25	122	1	9.929	1.006	0
10	2	3	24	2	0	0	0	0.25	112	1	7.966	2.068	0
10	2	3	25	2	0	0	0	0.25	162	0	10.573	0.032	0
10	2	3	26	1	0	0	0	-0.25	116	1	8.49	1.608	0
10	2	3	27	1	0	0	0	0.25	153	0	9.988	0.785	0
10	2	3	28	2	0	0	0	-0.25	152	0	8.226	2.041	0
10	2	3	29	1	0	0	0	0.25	133	0	9.571	0.459	0
10	2	3	30	1	0	0	0	-0.25	118	1	7.944	1.858	0
10	2	3	31	1	0	0	0	0.25	145	0	10.351	0.516	0
10	2	3	32	2	0	0	0	-0.25	131	0	9.087	0.889	0
10	2	4	2	2	-1	1	-0.25	0.25	221	0	9.879	0.366	0
10	2	4	3	2	1	1	-0.25	-0.25	196	0	9.805	0.699	0
10	2	4	4	1	-1	1	-0.25	0.25	227	0	10.138	0.641	0
10	2	4	5	2	1	1	-0.25	-0.25	126	1	9.042	0.889	0
10	2	4	6	2	-1	1	-0.25	0.25	154	0	9.86	0.307	0
10	2	4	7	2	1	1	-0.25	-0.25	105	1	10.857	0.167	0
10	2	4	8	1	-1	1	-0.25	0.25	148	0	9.651	0.587	0
10	2	4	9	1	1	1	-0.25	-0.25	160	0	10.249	0.793	0
10	2	4	10	1	-1	1	-0.25	0.25	146	0	9.98	0.194	0
10	2	4	11	1	1	1	-0.25	-0.25	160	0	10.211	0.183	0
10	2	4	13	2	1	1	-0.25	-0.25	100	1	9.969	0.93	0
10	2	4	14	2	-1	1	-0.25	0.25	111	1	10.578	0.358	0
10	2	4	15	2	-1	1	-0.25	0.25	114	1	9.645	0.255	0
10	2	4	16	1	-1	1	-0.25	0.25	132	0	10.652	0.472	0
10	2	4	17	2	-1	1	-0.25	0.25	131	0	10.481	0.853	0
10	2	4	19	1	1	1	-0.25	-0.25	121	1	9.371	0.788	0
10	2	4	20	2	1	1	-0.25	-0.25	107	1	9.629	0.045	0
10	2	4	22	1	1	1	-0.25	-0.25	105	1	10.059	0.083	0
10	2	4	23	2	1	1	-0.25	-0.25	149	0	10.473	0.113	0
10	2	4	24	2	1	1	-0.25	-0.25	113	1	10.143	0.055	0
10	2	4	25	2	-1	1	-0.25	0.25	130	1	10.644	1.724	0
10	2	4	26	1	-1	1	-0.25	0.25	133	0	9.618	0.066	0
10	2	4	27	1	1	1	-0.25	-0.25	147	0	10.173	0.192	0
10	2	4	28	1	-1	1	-0.25	0.25	112	1	9.726	0.366	0
10	2	4	29	2	-1	1	-0.25	0.25	84	1	9.718	19.571	1
10	2	4	30	1	1	1	-0.25	-0.25	65	1	9.501	0.712	0
10	2	4	31	2	1	1	-0.25	-0.25	110	1	9.933	0.41	0
10	2	4	32	2	-1	1	-0.25	0.25	74	1	8.313	18.811	1
10	2	4	33	1	1	1	-0.25	-0.25	133	0	9.922	0.004	0
10	2	4	34	1	1	1	-0.25	-0.25	50	1	10.821	0.102	0
10	2	5	1	1	-1	1	-0.25	0.25	165	0	10.425	1.313	0
10	2	5	2	1	-1	1	-0.25	0.25	198	0	10.328	0.45	0
10	2	5	3	2	-1	1	-0.25	0.25	51	1	9.864	20.423	1
10	2	5	4	1	-1	1	-0.25	0.25	77	1	8.989	0.579	0
10	2	5	5	1	-1	1	-0.25	0.25	79	1	9.895	0.149	0
10	2	5	7	1	1	1	-0.25	-0.25	97	1	8.802	1.477	0
10	2	5	8	2	1	1	-0.25	-0.25	101	1	10.004	0.222	0
10	2	5	9	2	-1	1	-0.25	0.25	118	1	9.89	0.516	0
10	2	5	10	2	1	1	-0.25	-0.25	51	1	8.758	18.817	1
10	2	5	11	2	1	1	-0.25	-0.25	90	1	10.009	0.034	0
10	2	5	12	2	-1	1	-0.25	0.25	104	1	8.283	0.013	0
10	2	5	13	1	1	1	-0.25	-0.25	113	1	9.421	1.417	0
10	2	5	14	1	1	1	-0.25	-0.25	92	1	9.855	0.064	0
10	2	5	15	2	-1	1	-0.25	0.25	57	1	9.824	0.043	0
10	2	5	16	2	-1	1	-0.25	0.25	69	1	9.808	0.307	0
10	2	5	18	1	-1	1	-0.25	0.25	75	1	8.082	1.534	0
10	2	5	19	2	1	1	-0.25	-0.25	95	1	10.051	0.345	0
10	2	5	20	1	-1	1	-0.25	0.25	101	1	8.349	1.344	0
10	2	5	21	1	1	1	-0.25	-0.25	126	1	9.974	0.072	0
10	2	5	22	2	1	1	-0.25	-0.25	56	1	7.312	2.966	0
10	2	5	23	2	1	1	-0.25	-0.25	61	1	9.649	0.277	0
10	2	5	24	1	-1	1	-0.25	0.25	104	1	9.517	0.611	0
10	2	5	25	2	-1	1	-0.25	0.25	88	1	10.205	0.058	0
10	2	5	26	2	1	1	-0.25	-0.25	104	1	9.679	0.72	0
10	2	5	27	1	1	1	-0.25	-0.25	145	0	9.078	0.462	0
10	2	5	28	2	-1	1	-0.25	0.25	88	1	9.427	1.167	0
10	2	5	29	2	-1	1	-0.25	0.25	69	1	9.386	0.963	0
10	2	5	30	1	1	1	-0.25	-0.25	129	1	8.135	1.518	0
10	2	5	31	1	-1	1	-0.25	0.25	88	1	9.719	0.532	0
10	2	5	32	1	1	1	-0.25	-0.25	112	1	9.607	0.043	0
10	2	6	1	1	1	1	0.25	0.25	137	0	9.908	0.956	0
10	2	6	2	2	-1	1	0.25	-0.25	84	1	9.493	0.856	0
10	2	6	3	1	1	1	0.25	0.25	94	1	6.071	3.644	0
10	2	6	4	1	1	1	0.25	0.25	114	1	7.908	1.61	0
10	2	6	5	2	1	1	0.25	0.25	92	1	8.374	1.937	0
10	2	6	6	1	1	1	0.25	0.25	177	0	9.684	0.045	0
10	2	6	7	1	-1	1	0.25	-0.25	71	1	9.263	0.127	0
10	2	6	9	2	1	1	0.25	0.25	60	1	9.324	1.012	0
10	2	6	10	2	1	1	0.25	0.25	102	1	9.868	0.513	0
10	2	6	11	1	-1	1	0.25	-0.25	124	1	9.55	0.268	0
10	2	6	12	2	1	1	0.25	0.25	71	1	10.078	0.402	0
10	2	6	13	2	-1	1	0.25	-0.25	106	1	9.636	0.552	0
10	2	6	14	2	-1	1	0.25	-0.25	120	1	10.066	0.288	0
10	2	6	15	1	-1	1	0.25	-0.25	51	1	8.105	17.619	1
10	2	6	16	1	1	1	0.25	0.25	77	1	8.625	1.186	0
10	2	6	17	2	1	1	0.25	0.25	81	1	8.52	1.85	0
10	2	6	18	2	-1	1	0.25	-0.25	73	1	9.141	1.172	0
10	2	6	19	1	-1	1	0.25	-0.25	115	1	9.068	0.298	0
10	2	6	20	2	1	1	0.25	0.25	109	1	9.914	0.424	0
10	2	6	21	2	-1	1	0.25	-0.25	103	1	9.844	0.633	0
10	2	6	22	1	-1	1	0.25	-0.25	72	1	9.427	0.032	0
10	2	6	23	1	1	1	0.25	0.25	119	1	9.449	0.333	0
10	2	6	24	1	-1	1	0.25	-0.25	130	1	9.684	0.458	0
10	2	6	25	2	-1	1	0.25	-0.25	147	0	9.438	1.137	0
10	2	6	26	2	-1	1	0.25	-0.25	96	1	10.064	0.492	0
10	2	6	27	1	1	1	0.25	0.25	121	1	9.898	0.565	0
10	2	6	28	2	1	1	0.25	0.25	97	1	9.425	1.646	0
10	2	6	29	1	1	1	0.25	0.25	151	0	9.729	0.244	0
10	2	6	30	2	-1	1	0.25	-0.25	122	1	10.064	0.611	0
10	2	6	31	1	-1	1	0.25	-0.25	77	1	7.449	16.832	1
10	2	6	32	1	-1	1	0.25	-0.25	62	1	9.587	0.184	0
10	2	6	33	2	1	1	0.25	0.25	50	1	8.968	19.772	1
10	2	7	1	2	1	1	0.25	0.25	98	1	9.959	1.148	0
10	2	7	2	2	1	1	0.25	0.25	96	1	9.927	1.444	0
10	2	7	3	2	-1	1	0.25	-0.25	100	1	9.408	0.734	0
10	2	7	4	2	1	1	0.25	0.25	101	1	9.065	1.063	0
10	2	7	5	1	-1	1	0.25	-0.25	105	1	10.188	0.698	0
10	2	7	6	1	1	1	0.25	0.25	137	0	10.306	0.916	0
10	2	7	7	2	1	1	0.25	0.25	82	1	8.939	1.874	0
10	2	7	8	1	1	1	0.25	0.25	93	1	9.582	0.33	0
10	2	7	9	2	-1	1	0.25	-0.25	104	1	10.4	0.02	0
10	2	7	10	1	1	1	0.25	0.25	129	1	10.734	1.765	0
10	2	7	11	2	1	1	0.25	0.25	122	1	9.201	0.938	0
10	2	7	12	1	1	1	0.25	0.25	79	1	9.166	0.088	0
10	2	7	13	1	-1	1	0.25	-0.25	147	0	9.089	0.636	0
10	2	7	14	1	1	1	0.25	0.25	78	1	7.544	2.288	0
10	2	7	15	2	1	1	0.25	0.25	139	0	10.617	0.273	0
10	2	7	16	2	-1	1	0.25	-0.25	61	1	9.34	1.319	0
10	2	7	17	1	1	1	0.25	0.25	123	1	9.161	0.606	0
10	2	7	19	1	-1	1	0.25	-0.25	105	1	9.337	0.028	0
10	2	7	20	2	-1	1	0.25	-0.25	132	0	10.293	0.009	0
10	2	7	21	2	-1	1	0.25	-0.25	166	0	10.061	0.023	0
10	2	7	22	1	-1	1	0.25	-0.25	91	1	10.116	0.665	0
10	2	7	24	1	1	1	0.25	0.25	135	0	10.487	0.872	0
10	2	7	25	1	-1	1	0.25	-0.25	165	0	8.461	1.061	0
10	2	7	27	2	-1	1	0.25	-0.25	147	0	10.008	0.571	0
10	2	7	28	2	1	1	0.25	0.25	142	0	11.149	0.603	0
10	2	7	29	2	1	1	0.25	0.25	135	0	9.875	0.995	0
10	2	7	30	1	1	1	0.25	0.25	146	0	9.911	0.415	0
10	2	7	31	1	-1	1	0.25	-0.25	117	1	9	0.088	0
10	2	7	32	1	-1	1	0.25	-0.25	146	0	9.546	0.3	0
10	2	8	1	2	1	1	-0.25	-0.25	133	0	10.945	0.004	0
10	2	8	2	1	-1	1	-0.25	0.25	94	1	7.583	1.983	0
10	2	8	3	1	1	1	-0.25	-0.25	63	1	10.31	0.194	0
10	2	8	4	1	-1	1	-0.25	0.25	94	1	5.716	3.775	0
10	2	8	5	1	1	1	-0.25	-0.25	144	0	10.516	0.872	0
10	2	8	7	1	-1	1	-0.25	0.25	90	1	10.027	0.633	0
10	2	8	8	1	-1	1	-0.25	0.25	93	1	9.28	0.031	0
10	2	8	9	2	1	1	-0.25	-0.25	102	1	9.465	1.297	0
10	2	8	10	2	1	1	-0.25	-0.25	100	1	10.464	0.069	0
10	2	8	11	2	1	1	-0.25	-0.25	120	1	8.894	1.621	0
10	2	8	12	1	1	1	-0.25	-0.25	110	1	9.319	0.184	0
10	2	8	13	2	-1	1	-0.25	0.25	137	0	9.526	1.137	0
10	2	8	14	1	1	1	-0.25	-0.25	85	1	9.17	0.282	0
10	2	8	15	1	1	1	-0.25	-0.25	82	1	8.096	1.267	0
10	2	8	16	2	-1	1	-0.25	0.25	99	1	8.432	1.627	0
10	2	8	17	2	1	1	-0.25	-0.25	74	1	9.058	1.36	0
10	2	8	18	2	1	1	-0.25	-0.25	106	1	9.577	1.036	0
10	2	8	19	1	1	1	-0.25	-0.25	112	1	9.806	0.097	0
10	2	8	20	1	-1	1	-0.25	0.25	124	1	9.354	0.053	0
10	2	8	21	1	-1	1	-0.25	0.25	154	0	9.881	0.79	0
10	2	8	22	1	1	1	-0.25	-0.25	100	1	9.757	0.006	0
10	2	8	23	2	-1	1	-0.25	0.25	102	1	9.165	1.199	0
10	2	8	24	2	1	1	-0.25	-0.25	135	0	9.939	0.456	0
10	2	8	25	2	1	1	-0.25	-0.25	82	1	8.981	1.123	0
10	2	8	26	1	-1	1	-0.25	0.25	85	1	7.074	2.501	0
10	2	8	27	2	-1	1	-0.25	0.25	101	1	9.491	1.164	0
10	2	8	28	2	-1	1	-0.25	0.25	135	0	9.786	1.104	0
10	2	8	29	2	-1	1	-0.25	0.25	124	1	10.094	0.255	0
10	2	8	30	2	-1	1	-0.25	0.25	143	0	9.967	0.375	0
10	2	8	31	1	1	1	-0.25	-0.25	107	1	9.572	0.33	0
10	2	8	32	2	-1	1	-0.25	0.25	79	1	9.74	1.066	0
10	2	8	33	1	-1	1	-0.25	0.25	61	1	8.399	17.804	1
10	2	9	1	1	1	1	0.25	0.25	179	0	9.498	0.486	0
10	2	9	2	2	1	1	0.25	0.25	86	1	4.644	6.001	0
10	2	9	3	1	1	1	0.25	0.25	57	1	10.383	0.532	0
10	2	9	5	1	-1	1	0.25	-0.25	113	1	10.258	0.79	0
10	2	9	6	2	-1	1	0.25	-0.25	142	0	9.125	0.843	0
10	2	9	7	2	-1	1	0.25	-0.25	123	1	8.854	1.297	0
10	2	9	8	2	1	1	0.25	0.25	105	1	9.435	0.946	0
10	2	9	10	1	-1	1	0.25	-0.25	86	1	7.428	2.237	0
10	2	9	11	2	1	1	0.25	0.25	70	1	7.895	2.286	0
10	2	9	12	2	1	1	0.25	0.25	101	1	9.654	0.739	0
10	2	9	14	2	-1	1	0.25	-0.25	116	1	9.212	1.316	0
10	2	9	15	1	-1	1	0.25	-0.25	124	1	9.494	0.132	0
10	2	9	16	1	1	1	0.25	0.25	142	0	9.91	0.63	0
10	2	9	17	2	1	1	0.25	0.25	93	1	8.529	2.283	0
10	2	9	18	2	-1	1	0.25	-0.25	105	1	10.224	0.345	0
10	2	9	19	1	-1	1	0.25	-0.25	113	1	9.731	0.249	0
10	2	9	20	2	1	1	0.25	0.25	105	1	8.304	1.972	0
10	2	9	21	1	1	1	0.25	0.25	133	0	9.221	0.388	0
10	2	9	22	1	1	1	0.25	0.25	127	1	9.138	0.415	0
10	2	9	23	2	-1	1	0.25	-0.25	98	1	8.632	1.972	0
10	2	9	25	1	-1	1	0.25	-0.25	145	0	9.062	0.443	0
10	2	9	27	2	-1	1	0.25	-0.25	109	1	8.6	1.948	0
10	2	9	28	1	1	1	0.25	0.25	145	0	9.984	0.842	0
10	2	9	29	1	1	1	0.25	0.25	92	1	7.235	2.07	0
10	2	9	30	1	-1	1	0.25	-0.25	144	0	9.008	0.549	0
10	2	9	31	2	-1	1	0.25	-0.25	132	0	8.949	1.515	0
10	2	9	32	1	1	1	0.25	0.25	113	1	8.823	1.044	0
10	2	10	1	1	1	1	0.25	0.25	121	1	9.22	0.418	0
10	2	10	2	1	1	1	0.25	0.25	97	1	8.723	0.777	0
10	2	10	4	2	1	1	0.25	0.25	75	1	9.098	19.582	1
10	2	10	5	2	1	1	0.25	0.25	101	1	10.369	0.075	0
10	2	10	6	2	-1	1	0.25	-0.25	133	0	8.965	1.246	0
10	2	10	9	1	1	1	0.25	0.25	123	1	10.439	1.24	0
10	2	10	10	2	1	1	0.25	0.25	96	1	9.446	1.349	0
